user_id,email,first_name,last_name,age,gender,country,state_province,city,subscription_plan,subscription_start_date,is_active,monthly_spend,primary_device,household_size,created_at,total_watch_time,avg_watch_time,total_sessions,unique_movies,avg_completion,sessions_per_day,total_searches,unique_searches,avg_search_time,total_reviews,avg_sentiment,helpful_votes,last_activity,days_since_last_activity,churn
user_03214,lewistroy@example.org,Heather,Hill,45.0,Male,USA,Michigan,East Barry,standard,2024-05-02,True,15.7,Mobile,4.0,2025-01-14 22:51:33.905616,445.7,74.28333333333333,11,11,54.870000000000005,0.018333333333333333,2.0,2.0,10.6,2.0,0.6745,6.0,2025-09-06,116,1
user_03215,blake96@example.net,Brian,Wiley,13.0,Female,USA,Illinois,Elizabethfurt,premium,2023-07-26,True,26.2,Tablet,2.0,2023-01-20 10:43:08.980522,341.9,68.38,5,5,58.92,0.007194244604316547,2.0,2.0,50.55,2.0,0.7025,6.0,2025-11-26,35,1
user_03216,melissagonzales@example.net,Taylor,Steele,39.0,0,USA,New York,Tanyashire,premium+,2024-01-25,True,23.84,Gaming Console,5.0,2022-08-28 08:00:43.867221,700.0,70.0,10,10,31.4375,0.016611295681063124,4.0,4.0,10.625,0.0,0.0,0.0,2025-10-09,83,1
user_03217,lindaanderson@example.com,Larry,Taylor,52.0,Male,USA,Florida,North Roger,premium,2024-06-03,True,35.89,Tablet,2.0,2023-02-10 11:33:46.784177,594.3,54.027272727272724,11,11,46.76363636363636,0.0167427701674277,1.0,1.0,5.2,1.0,0.653,5.0,2025-12-30,1,0
user_03218,chelsea71@example.net,Hunter,Simon,41.0,Male,USA,Virginia,Stephenfort,premium+,2024-06-14,True,22.48,Mobile,4.0,2023-02-12 19:30:10.740011,948.5,72.96153846153847,14,14,44.050000000000004,0.022690437601296597,1.0,1.0,11.4,2.0,0.903,2.0,2025-12-22,9,0
user_03219,brittany86@example.net,Nicholas,Vang,51.0,Female,Canada,Nova Scotia,Danielleborough,premium,2024-10-11,True,15.64,Mobile,2.0,2024-06-25 06:02:00.574464,272.9,68.225,5,5,57.2,0.008605851979345954,3.0,3.0,31.866666666666664,2.0,0.42000000000000004,4.0,2025-09-25,97,1
user_03220,nsantos@example.org,Luke,Hicks,26.0,Male,USA,Georgia,Esparzaport,premium,2025-02-25,True,28.89,Gaming Console,5.0,2023-08-16 10:08:36.550982,1083.7,154.81428571428572,9,9,65.15,0.015126050420168067,5.0,4.0,18.96,2.0,0.7605,8.0,2025-08-31,122,1
user_03222,bwilson@example.com,Andrew,Miller,38.0,Female,Canada,Saskatchewan,Michaelville,premium,2024-01-25,True,16.47,Laptop,3.0,2025-01-02 21:01:13.302666,245.6,49.12,5,5,52.660000000000004,0.007776049766718507,4.0,4.0,24.433333333333334,1.0,0.417,1.0,2025-11-13,48,1
user_03224,darlenekelly@example.com,Deborah,Lopez,43.0,Male,USA,Georgia,West Danielleland,standard,2023-10-18,True,8.42,Tablet,6.0,2023-11-03 11:47:26.203785,531.1,75.87142857142858,9,9,55.47777777777778,0.018108651911468814,3.0,3.0,29.200000000000003,0.0,0.0,0.0,2025-09-03,119,1
user_03225,joseph52@example.com,Jessica,Jacobs,41.0,Female,USA,North Carolina,Millertown,basic,2024-08-01,True,18.2,Tablet,2.0,2024-01-29 04:43:10.244538,381.7,47.7125,9,9,29.45714285714286,0.014657980456026058,3.0,3.0,10.766666666666666,1.0,0.98,0.0,2025-09-11,111,1
user_03226,shepardheidi@example.org,Matthew,Diaz,24.0,Male,Canada,Alberta,East Johnton,standard,2025-03-02,True,18.64,Mobile,1.0,2023-07-24 18:33:08.956035,1227.8,122.78,10,10,55.620000000000005,0.020161290322580645,2.0,2.0,8.55,2.0,0.648,14.0,2025-11-03,58,1
user_03228,pearsonashley@example.com,Michael,Turner,42.0,0,Canada,Prince Edward Island,Christineville,premium,2023-04-02,True,14.08,Desktop,2.0,2023-01-12 22:08:30.058515,317.1,52.85,8,8,53.25714285714286,0.011922503725782414,0.0,0.0,0.0,1.0,0.0,3.0,2025-12-31,0,0
user_03229,ksmith@example.net,James,Young,33.0,Female,USA,Virginia,Joshuatown,standard,2025-04-12,True,12.64,Laptop,2.0,2023-05-08 13:13:53.200514,677.8000000000001,45.186666666666675,17,17,54.56923076923077,0.02635658914728682,2.0,1.0,15.05,0.0,0.129,0.0,2025-11-27,34,1
user_03230,santosmary@example.com,Crystal,Lee,28.0,Female,USA,New Jersey,North Kenneth,standard,2025-04-19,True,10.79,Tablet,1.0,2024-11-05 21:38:34.219243,461.5,41.95454545454545,13,13,44.416666666666664,0.02138157894736842,3.0,3.0,31.53333333333333,2.0,0.493,3.0,2025-11-18,43,1
user_03231,osbornemaria@example.org,Kathy,Daniel,26.0,Female,USA,Missouri,Markport,standard,2023-02-11,True,5.75,Smart TV,0.0,2023-12-02 00:06:08.739574,263.5,37.642857142857146,9,9,39.1875,0.01437699680511182,3.0,3.0,27.400000000000002,1.0,0.753,0.0,2025-12-27,4,0
user_03232,iparks@example.org,Rodney,Sawyer,31.0,Male,USA,Wisconsin,Gregoryshire,premium,2024-11-02,True,0.0,Smart TV,0.0,2023-05-08 20:38:19.694111,594.1,54.00909090909091,12,12,54.81666666666666,0.02030456852791878,2.0,2.0,12.6,0.0,0.0,0.0,2025-09-08,114,1
user_03233,pamela19@example.org,Scott,Davidson,38.0,Female,Canada,Alberta,Port Katherineside,premium,2022-08-18,True,0.0,Gaming Console,3.0,2024-10-04 03:24:52.760894,741.6,57.04615384615385,15,15,37.580000000000005,0.021739130434782608,5.0,5.0,16.34,2.0,0.7645,7.0,2025-12-08,23,0
user_03234,maryburns@example.org,Gary,Hutchinson,31.0,Female,USA,Pennsylvania,Jacobbury,basic,2025-07-14,True,13.68,Mobile,1.0,2023-03-21 23:55:21.015193,294.0,42.0,9,9,36.4,0.01607142857142857,2.0,2.0,34.9,0.0,0.0,0.0,2025-08-15,138,1
user_03235,tmartinez@example.net,Abigail,Martin,19.0,Male,Canada,Alberta,West Anthony,premium,2023-12-05,True,5.67,Smart TV,1.0,2023-05-16 15:56:53.629785,351.0,50.142857142857146,7,7,57.357142857142854,0.013307984790874524,0.0,0.0,0.0,1.0,0.961,4.0,2025-10-04,88,1
user_03237,johnsonkevin@example.net,Jason,Anderson,20.0,Female,Canada,Prince Edward Island,East Erica,premium+,2024-07-04,False,5.63,Mobile,1.0,2023-09-15 16:52:28.437051,390.09999999999997,78.02,7,7,49.12,0.015909090909090907,2.0,2.0,20.6,2.0,0.6415,3.0,2025-06-19,195,1
user_03238,mary02@example.org,Elizabeth,Allen,27.0,Female,USA,Missouri,Grayshire,premium+,2024-07-03,True,8.12,Mobile,1.0,2023-10-23 03:16:06.548706,740.4,74.03999999999999,12,12,64.98333333333333,0.02058319039451115,2.0,2.0,24.35,2.0,0.617,3.0,2025-09-21,101,1
user_03239,tcross@example.net,Catherine,Weaver,33.0,Female,USA,New Jersey,Port Jeffreyport,standard,2024-12-27,True,11.54,Tablet,1.0,2023-05-01 09:40:49.484363,823.1,54.873333333333335,18,18,39.875,0.027649769585253458,4.0,4.0,13.4,2.0,0.9495,3.0,2025-11-12,49,1
user_03240,mjimenez@example.com,Bonnie,Weaver,28.0,Male,USA,Georgia,Rodriguezchester,standard,2023-04-10,False,25.68,Gaming Console,2.0,2023-02-21 12:41:06.759058,802.8,80.28,13,13,60.16923076923077,0.020700636942675158,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-21,71,1
user_03241,davisjordan@example.org,William,Jacobs,29.0,Female,Canada,Ontario,Smithstad,premium,2024-08-01,True,8.35,Smart TV,1.0,2022-10-19 11:45:15.427543,676.6,61.50909090909091,12,12,53.0,0.01809954751131222,4.0,4.0,24.45,0.0,0.0,0.0,2025-12-06,25,0
user_03242,acevedoroy@example.net,Vanessa,Gomez,22.0,Female,USA,Michigan,Olsonview,premium,2023-12-16,True,0.0,Gaming Console,0.0,2023-08-19 20:22:58.921507,290.1,58.02,6,6,56.48333333333333,0.012320328542094456,4.0,4.0,24.6,1.0,0.425,4.0,2025-12-29,2,0
user_03243,jorgediaz@example.org,Jeffrey,Henderson,40.0,Male,USA,Virginia,West Heatherberg,standard,2024-09-12,True,5.95,Laptop,2.0,2025-02-14 22:04:19.827740,162.4,32.480000000000004,5,5,17.825,0.010706638115631691,2.0,2.0,33.5,2.0,0.0,6.0,2025-07-21,163,1
user_03244,vmorales@example.net,Seth,Santiago,48.0,Prefer not to say,Canada,Ontario,East Joshuaside,basic,2023-04-11,True,2.21,Smart TV,3.0,2023-05-13 00:44:23.543375,469.9,52.21111111111111,14,14,32.56923076923077,0.021374045801526718,2.0,2.0,11.7,0.0,0.0,0.0,2025-10-27,65,1
user_03245,ltucker@example.com,William,Watson,31.0,Female,Canada,Nova Scotia,Port Justinbury,basic,2025-06-14,True,18.67,Desktop,4.0,2024-07-03 10:14:30.433560,835.0000000000001,83.50000000000001,10,10,43.45,0.02188183807439825,7.0,6.0,24.066666666666666,1.0,0.32,0.0,2025-09-03,119,1
user_03247,fbrown@example.org,Christina,Hood,24.0,Female,Canada,Nova Scotia,Mullinsfort,standard,2024-02-05,False,21.46,Tablet,3.0,2024-08-24 07:19:48.775144,628.8,89.82857142857142,10,10,51.6625,0.017271157167530225,4.0,4.0,18.599999999999998,0.0,0.0,0.0,2025-10-22,70,1
user_03249,hermankeith@example.com,Larry,Shannon,31.0,Male,USA,Michigan,West Michaelburgh,basic,2024-02-27,True,38.01,Tablet,1.0,2025-02-21 19:44:30.925513,297.9,42.55714285714286,8,8,52.15714285714286,0.01228878648233487,2.0,2.0,17.2,3.0,0.714,6.0,2025-12-06,25,0
user_03250,hjohnson@example.org,Michael,Walker,34.0,Male,USA,Pennsylvania,North Anthonyshire,premium,2023-05-08,True,9.14,Laptop,0.0,2025-02-02 01:03:49.873021,503.0,50.3,11,11,38.87,0.01788617886178862,2.0,2.0,21.45,2.0,0.7686666666666667,12.0,2025-10-30,62,1
user_03251,amberhoward@example.net,Rachel,Hampton,37.0,0,USA,California,Lake Matthewhaven,standard,2022-08-10,True,20.34,Tablet,2.0,2023-11-25 09:31:47.119012,634.5,70.5,11,11,37.6,0.030054644808743168,2.0,2.0,12.7,0.0,0.0,0.0,2025-02-06,328,1
user_03253,nross@example.net,Amanda,Campbell,37.0,0,USA,North Carolina,East Christopherbury,basic,2024-04-17,False,0.0,Laptop,2.0,2023-08-21 18:11:45.863683,471.4,52.37777777777777,9,9,64.225,0.015280135823429542,2.0,2.0,35.2,2.0,0.677,3.0,2025-10-05,87,1
user_03255,bgarcia@example.org,Tyler,Hendricks,48.0,Male,USA,North Carolina,Lake Laurieshire,premium+,2023-05-08,False,31.91,Mobile,6.0,2023-05-22 12:58:40.115004,784.1999999999999,87.13333333333333,11,11,36.68,0.01746031746031746,2.0,2.0,38.05,2.0,0.8305,6.0,2025-10-06,86,1
user_03256,traceyconner@example.net,Richard,Martinez,35.0,Female,USA,Arizona,Angelachester,standard,2025-07-10,True,19.22,Mobile,2.0,2024-03-02 04:53:28.828578,198.5,33.083333333333336,9,9,64.1888888888889,0.019438444924406047,1.0,1.0,17.5,2.0,0.9355,7.0,2025-08-13,140,1
user_03257,jessicaparker@example.com,Lauren,Williams,44.0,Male,Canada,Manitoba,Port Cherylshire,basic,2022-12-17,True,16.11,Laptop,1.0,2023-05-01 16:45:23.895606,1033.9,73.85000000000001,15,15,49.873333333333335,0.027124773960216998,2.0,2.0,11.2,1.0,0.623,2.0,2025-10-21,71,1
user_03258,chenjennifer@example.net,Tracey,Hancock,52.0,Male,USA,Virginia,Doyletown,standard,2023-12-10,True,11.48,Laptop,2.0,2022-10-21 19:33:59.893561,404.4,57.771428571428565,11,11,37.41111111111111,0.019400352733686066,5.0,5.0,16.78,1.0,0.156,2.0,2025-10-17,75,1
user_03259,amanda80@example.com,Stephanie,Vaughn,48.0,0,Canada,Manitoba,Marymouth,standard,2023-07-25,True,8.0,Laptop,5.0,2023-11-21 17:26:32.489367,838.5,69.875,13,13,48.64545454545455,0.022413793103448276,2.0,2.0,16.3,0.0,0.0,0.0,2025-08-27,126,1
user_03260,ncurry@example.com,Theresa,Clark,35.0,Male,Canada,Prince Edward Island,East Jason,basic,2025-04-20,True,13.56,Laptop,1.0,2022-11-17 04:17:37.978777,656.6,59.690909090909095,12,12,47.17272727272727,0.02037351443123939,1.0,1.0,35.6,1.0,0.054,0.0,2025-11-24,37,1
user_03261,kwheeler@example.net,Rebecca,Day,15.0,Female,USA,Texas,South Jennifer,premium,2023-02-09,True,10.89,Laptop,4.0,2023-08-05 07:18:36.559066,990.3,61.89375,17,17,60.03333333333333,0.026687598116169546,1.0,1.0,13.5,0.0,0.0,0.0,2025-11-14,47,1
user_03262,jodysoto@example.net,Carla,White,51.0,Male,USA,Texas,New Eric,premium,2022-10-15,True,5.51,Gaming Console,1.0,2023-12-02 12:06:27.736362,745.2,67.74545454545455,11,11,48.33636363636364,0.021526418786692758,1.0,1.0,20.6,3.0,0.7496666666666667,7.0,2025-08-29,124,1
user_03263,nicole40@example.net,Brandon,Mccarthy,68.0,Female,Canada,Manitoba,East Cassandraside,standard,2023-03-05,True,41.41,Tablet,2.0,2024-04-29 09:25:10.692878,779.3,70.84545454545454,12,12,58.63333333333333,0.016830294530154277,1.0,1.0,18.3,5.0,0.83125,22.0,2025-12-21,10,0
user_03264,amyhernandez@example.com,Christopher,Watts,39.0,Female,USA,Illinois,New James,standard,2025-05-03,True,3.11,Mobile,6.0,2024-10-29 18:34:10.992336,260.6,52.120000000000005,6,6,51.4,0.012145748987854251,3.0,3.0,31.86666666666667,0.0,0.0,0.0,2025-10-21,71,1
user_03265,ujones@example.org,Victor,Jones,36.0,Female,USA,North Carolina,Pamelachester,basic,2025-04-21,True,21.35,Desktop,0.0,2024-03-12 07:22:05.316335,304.59999999999997,38.074999999999996,12,12,38.24166666666667,0.0182370820668693,6.0,6.0,15.183333333333332,5.0,0.49,9.0,2025-11-01,60,1
user_03266,smithholly@example.net,Doris,Lindsey,30.0,Female,USA,New York,East Bryan,standard,2024-10-24,True,25.8,Gaming Console,1.0,2024-09-23 05:32:06.297012,206.9,68.96666666666667,4,4,41.55,0.010101010101010102,2.0,2.0,18.8,2.0,0.8325,2.0,2025-11-20,41,1
user_03267,bobbyknox@example.org,Samantha,Moore,34.0,0,USA,Illinois,Lake Patricia,standard,2023-06-26,True,10.93,Mobile,0.0,2024-02-22 13:34:30.666166,698.8,69.88,11,11,38.769999999999996,0.020446096654275093,4.0,4.0,17.175,2.0,0.76,3.0,2025-11-02,59,1
user_03268,weberkathleen@example.com,Adam,Parker,35.0,Female,USA,Florida,Edwardbury,premium,2023-06-17,True,10.34,Gaming Console,1.0,2024-05-19 11:05:12.391335,546.7,54.67,10,10,39.12222222222222,0.017543859649122806,2.0,2.0,31.4,1.0,0.565,2.0,2025-12-16,15,0
user_03269,aguirrewalter@example.net,Thomas,Williams,52.0,Female,Canada,Nova Scotia,New Ellen,premium,2022-10-30,True,7.68,Desktop,0.0,2023-09-17 01:43:38.737458,722.3,60.19166666666666,15,15,40.621428571428574,0.02824858757062147,1.0,1.0,22.9,0.0,0.0,0.0,2025-09-16,106,1
user_03270,smithdanielle@example.net,Kayla,Mcfarland,19.0,Male,USA,Texas,Racheltown,premium,2025-07-14,True,29.24,Tablet,2.0,2023-01-08 05:25:22.632606,655.0,109.16666666666667,7,7,61.01428571428572,0.010719754977029096,4.0,4.0,19.325,0.0,0.0,0.0,2025-10-20,72,1
user_03271,catherine63@example.org,Sally,Coleman,45.0,Female,USA,Wisconsin,Paulaside,premium,2024-12-18,True,19.9,Desktop,3.0,2024-12-13 00:29:24.345608,284.2,56.839999999999996,6,6,60.32000000000001,0.012219959266802444,3.0,3.0,28.900000000000002,1.0,0.858,3.0,2025-11-04,57,1
user_03273,bryan08@example.net,Maurice,Lewis,43.0,Male,USA,North Carolina,Colinfort,premium,2024-04-04,True,33.3,Tablet,4.0,2025-04-10 22:34:51.773918,310.1,62.02,6,6,52.800000000000004,0.009868421052631578,2.0,2.0,3.3499999999999996,1.0,0.818,5.0,2025-08-30,123,1
user_03274,patriciaguerra@example.net,Tracie,Lynch,40.0,Other,Canada,British Columbia,Port Michaelchester,premium+,2023-09-15,True,34.68,Gaming Console,2.0,2024-02-08 11:46:23.020020,445.6,55.7,11,11,52.144444444444446,0.017828200972447326,5.0,4.0,19.65,0.0,0.0,0.0,2025-11-29,32,1
user_03275,wellssabrina@example.com,Lindsay,Mendoza,67.0,0,Canada,Prince Edward Island,Hansenmouth,premium+,2025-05-15,True,18.24,Laptop,4.0,2023-04-05 21:30:27.323315,474.7,67.81428571428572,10,10,52.22222222222222,0.015360983102918587,0.0,0.0,0.0,0.0,0.0,0.0,2025-11-18,43,1
user_03276,kenneth33@example.net,Marc,Hensley,48.0,Female,USA,Texas,East Timothyfort,premium,2022-09-01,True,3.54,Mobile,1.0,2025-01-23 10:43:31.783358,282.8,56.56,8,8,60.53333333333333,0.01340033500837521,3.0,3.0,40.5,1.0,0.111,4.0,2025-12-01,30,0
user_03277,jamesballard@example.org,Gordon,Caldwell,18.0,Male,Canada,New Brunswick,Merritthaven,premium,2023-02-01,True,10.33,Laptop,2.0,2025-02-22 14:34:56.621538,506.9,63.3625,10,10,72.46000000000001,0.01447178002894356,0.0,0.0,0.0,1.0,0.769,3.0,2025-12-13,18,0
user_03278,jameslarry@example.com,Jeffrey,Richards,51.0,Female,USA,Virginia,Port Kyle,premium+,2024-07-30,True,3.87,Tablet,2.0,2024-10-10 01:15:20.293525,577.3,82.47142857142856,9,9,66.92222222222222,0.02142857142857143,3.0,3.0,24.03333333333333,2.0,0.415,4.0,2025-09-17,105,1
user_03280,jmartinez@example.com,Jessica,Salazar,31.0,Female,USA,Tennessee,South Sarah,standard,2023-03-24,True,24.95,Laptop,0.0,2025-01-11 08:27:51.691909,451.6,75.26666666666667,7,7,35.25714285714286,0.015053763440860216,3.0,3.0,33.1,1.0,0.452,0.0,2025-11-19,42,1
user_03281,wfigueroa@example.com,Kimberly,Dillon,47.0,Female,USA,Illinois,East Alec,premium+,2023-09-16,True,28.46,Gaming Console,2.0,2024-11-07 20:12:41.250969,486.8,69.54285714285714,8,8,52.125,0.016,2.0,2.0,42.400000000000006,3.0,0.6816666666666666,6.0,2025-09-25,97,1
user_03282,ewheeler@example.org,Stephanie,Foster,34.0,Female,USA,Florida,Lake Mike,basic,2023-05-08,True,9.44,Tablet,1.0,2024-06-22 17:51:22.009320,546.6,78.08571428571429,7,7,52.785714285714285,0.011272141706924315,2.0,2.0,39.95,0.0,0.629,0.0,2025-12-21,10,0
user_03284,dickersonscott@example.org,Marisa,Harris,46.0,Female,USA,Texas,Michaelbury,premium,2025-03-05,True,17.96,Gaming Console,2.0,2023-03-12 10:50:40.398751,891.6,59.440000000000005,16,16,58.13125,0.023289665211062592,3.0,3.0,6.633333333333333,1.0,0.0,6.0,2025-12-15,16,0
user_03286,matthewfowler@example.org,Ann,Smith,55.0,Female,Canada,British Columbia,Tinafort,premium+,2025-03-12,True,11.56,Smart TV,1.0,2023-08-17 15:22:29.823173,540.6,45.050000000000004,12,12,59.59166666666667,0.01948051948051948,1.0,1.0,0.0,4.0,0.657,15.0,2025-12-18,13,0
user_03288,christinegarrison@example.org,Michael,Houston,36.0,Male,USA,Illinois,Smithview,standard,2025-03-09,False,24.92,Tablet,5.0,2024-10-18 09:12:41.413820,242.8,40.46666666666667,6,6,70.36666666666666,0.008733624454148471,2.0,2.0,16.9,2.0,0.6385000000000001,5.0,2025-12-17,14,0
user_03289,robertsjohn@example.com,Michael,Vazquez,37.0,Other,USA,Texas,Kellybury,premium+,2025-04-21,True,10.95,Gaming Console,1.0,2022-12-03 03:02:47.964181,324.0,54.0,6,6,50.78,0.010169491525423728,1.0,1.0,51.1,5.0,0.50475,10.0,2025-09-27,95,1
user_03290,thomasandrew@example.org,Amy,Walker,48.0,Female,Canada,Manitoba,North Dawntown,standard,2023-08-14,True,14.49,Tablet,0.0,2024-03-14 02:43:57.654199,321.9,64.38,6,6,59.666666666666664,0.00894187779433681,1.0,1.0,23.8,2.0,0.551,6.0,2025-12-01,30,0
user_03291,charlesbutler@example.org,William,Young,36.0,Female,Canada,Alberta,Jasonview,standard,2025-07-02,True,5.6,Gaming Console,3.0,2022-08-26 03:20:53.872534,428.8,61.25714285714286,9,9,51.044444444444444,0.016917293233082706,2.0,2.0,32.8,1.0,0.711,4.0,2025-07-14,170,1
user_03292,angelarice@example.net,Sandra,Hall,34.0,Male,USA,Indiana,New Nicolehaven,premium,2024-01-21,True,6.5,Mobile,2.0,2025-04-25 15:25:05.308099,941.2,67.22857142857143,17,17,58.91875,0.02847571189279732,5.0,4.0,25.479999999999997,6.0,0.6829999999999999,18.0,2025-10-10,82,1
user_03293,oscar55@example.com,Amanda,Briggs,52.0,Female,USA,Illinois,Port Rhonda,premium,2023-02-12,True,16.18,Gaming Console,4.0,2025-06-17 00:16:28.245908,273.8,39.114285714285714,7,7,52.65714285714286,0.012367491166077738,3.0,3.0,17.7,2.0,0.573,4.0,2025-08-04,149,1
user_03294,aliciaduran@example.org,Bruce,Allen,17.0,Male,Canada,Prince Edward Island,Rasmussenport,premium+,2023-01-24,True,17.6,Desktop,4.0,2023-08-13 17:49:26.226341,746.2,67.83636363636364,13,13,52.146153846153844,0.01914580265095729,2.0,2.0,30.25,0.0,0.0,0.0,2025-11-15,46,1
user_03295,josecastro@example.org,Joe,Martinez,27.0,Female,USA,New Jersey,Deborahside,basic,2025-01-14,True,20.51,Smart TV,0.0,2023-05-07 11:02:59.297683,458.90000000000003,45.89,13,13,62.84166666666667,0.0214168039538715,2.0,2.0,49.55,4.0,0.738,9.0,2025-09-23,99,1
user_03296,operez@example.com,Brenda,Douglas,15.0,Female,USA,Texas,New Mikaylaland,premium,2025-01-24,False,4.73,Smart TV,4.0,2023-06-23 14:39:27.911995,250.8,50.160000000000004,6,6,45.03333333333333,0.014388489208633094,1.0,1.0,21.9,1.0,0.705,0.0,2025-10-29,63,1
user_03297,ehernandez@example.net,Tara,Hall,46.0,Male,USA,Illinois,Samuelbury,standard,2022-10-05,True,36.12,Mobile,1.0,2023-07-21 23:24:43.780904,522.5,87.08333333333333,9,9,41.31111111111111,0.012430939226519336,2.0,2.0,39.8,1.0,0.428,0.0,2025-12-30,1,0
user_03298,kellydunn@example.com,Melissa,Ford,40.0,Female,USA,New Jersey,New Brianmouth,premium,2024-04-11,False,9.37,Gaming Console,4.0,2024-11-03 12:40:35.727173,714.8,79.42222222222222,10,10,46.41,0.019455252918287938,4.0,4.0,16.075,2.0,0.4505,4.0,2025-08-25,128,1
user_03300,melissa99@example.org,Andrew,Harrell,46.0,0,USA,Missouri,Deckerbury,premium,2023-06-14,True,30.05,Gaming Console,3.0,2023-09-16 14:46:51.872495,1074.7,119.41111111111111,10,10,50.628571428571426,0.017035775127768313,1.0,1.0,30.5,0.0,0.0,0.0,2025-12-11,20,0
user_03301,grodriguez@example.com,John,Brown,40.0,Male,USA,Georgia,Alyssatown,standard,2023-02-06,True,1.71,Mobile,0.0,2023-03-28 19:00:53.733156,381.5,47.6875,11,11,61.410000000000004,0.017107309486780714,5.0,5.0,19.68,0.0,0.0,0.0,2025-12-18,13,0
user_03302,williamsrichard@example.net,Sherri,Campbell,36.0,Female,USA,Florida,Carriefurt,standard,2024-01-21,True,16.54,Gaming Console,4.0,2025-06-04 05:12:15.997436,735.1,52.50714285714286,14,14,60.228571428571435,0.02092675635276532,3.0,3.0,26.666666666666668,1.0,0.781,0.0,2025-11-02,59,1
user_03303,psmith@example.com,Gary,Ballard,51.0,Female,USA,Washington,Port Mary,basic,2023-05-21,False,5.51,Laptop,4.0,2023-06-05 11:12:13.864627,475.4,43.21818181818182,11,11,44.339999999999996,0.01601164483260553,4.0,4.0,16.5,0.0,0.0,0.0,2025-11-18,43,1
user_03305,davisryan@example.net,Robert,Robinson,38.0,Female,USA,Washington,Lake Jillmouth,premium,2025-07-19,True,13.33,Desktop,1.0,2025-01-08 01:41:34.336144,254.3,50.86,5,5,50.1,0.009727626459143969,3.0,3.0,26.55,1.0,0.994,7.0,2025-05-29,216,1
user_03306,tommy20@example.com,Jeremiah,Mccann,42.0,Male,USA,Virginia,Chapmanmouth,basic,2024-09-02,True,33.54,Mobile,2.0,2023-12-20 07:30:45.452546,1130.1,94.175,14,14,57.55714285714286,0.02177293934681182,0.0,0.0,0.0,2.0,0.8015,4.0,2025-12-29,2,0
user_03307,john60@example.com,Benjamin,Lawrence,24.0,Male,USA,Wisconsin,Lake Javier,standard,2024-01-03,False,833.07,Laptop,4.0,2024-11-07 02:19:49.574915,410.6,45.62222222222223,9,9,43.628571428571426,0.014586709886547812,6.0,5.0,22.5,2.0,0.544,5.0,2025-11-11,50,1
user_03308,lwalker@example.org,William,Spencer,47.0,Male,USA,Arizona,Thomasshire,basic,2023-11-24,True,9.01,Mobile,1.0,2024-10-21 17:14:44.744668,637.1,42.473333333333336,16,16,40.550000000000004,0.03285420944558522,1.0,1.0,0.0,0.0,0.0,0.0,2025-11-29,32,1
user_03309,gomezgina@example.net,Jason,Norman,55.0,Male,USA,North Carolina,Lindatown,basic,2024-06-11,True,10.04,Mobile,3.0,2024-06-08 17:26:22.898639,458.0,65.42857142857143,7,7,44.74285714285715,0.012411347517730497,2.0,2.0,19.6,3.0,0.931,8.0,2025-12-29,2,0
