user_id,email,first_name,last_name,age,gender,country,state_province,city,subscription_plan,subscription_start_date,is_active,monthly_spend,primary_device,household_size,created_at
user_02659,yhoover@example.org,Donald,Thomas,57.0,Male,Canada,British Columbia,North Christinaburgh,premium,2023-12-04,True,15.51,Laptop,1.0,2024-07-06 20:20:19.087563
user_02660,jordanelizabeth@example.net,Brian,Shaw,59.0,Male,USA,California,North Devontown,standard,2024-02-13,True,23.9,Mobile,1.0,2024-05-07 19:57:19.751737
user_02661,woodaaron@example.net,Christy,Henry,35.0,Female,Canada,Saskatchewan,South Angelicaton,premium+,2024-02-15,True,13.93,Desktop,3.0,2022-09-13 20:11:42.853430
user_02662,linmark@example.net,Molly,Miller,34.0,Male,USA,Texas,Port Mistyview,premium,2025-05-03,True,4.43,Mobile,2.0,2022-08-04 03:15:31.570919
user_02663,lgreen@example.org,David,Adams,38.0,Male,Canada,Ontario,New Christopher,standard,2024-05-15,True,5.45,Gaming Console,8.0,2024-05-17 11:09:16.490906
user_02664,youngkelly@example.com,Logan,Smith,50.0,Male,USA,Illinois,Amberborough,basic,2022-08-29,True,20.42,Gaming Console,,2025-04-04 02:25:11.537796
user_02665,asummers@example.org,Matthew,Branch,51.0,Male,Canada,Nova Scotia,New Paulborough,premium,2023-09-04,True,4.99,Smart TV,3.0,2024-07-21 00:15:15.018811
user_02666,davidsmith@example.net,Arthur,Watson,41.0,Male,USA,Illinois,Port Crystal,basic,2023-08-30,True,34.3,Smart TV,2.0,2024-12-20 11:54:49.850810
user_02667,tmcgee@example.net,Michelle,Gamble,30.0,,USA,Wisconsin,West Robertside,premium,2023-07-21,True,29.56,Smart TV,1.0,2024-08-20 14:48:03.867987
user_02669,balexander@example.net,Eric,Rhodes,45.0,Male,Canada,Ontario,West Heatherborough,standard,2023-01-07,False,,Mobile,1.0,2022-09-07 21:52:15.718116
user_02670,kim85@example.com,Chelsea,Lee,27.0,Male,USA,North Carolina,South Thomas,premium,2023-01-17,True,29.84,Laptop,,2025-06-27 19:26:12.298371
user_02671,april30@example.com,Abigail,Lara,22.0,Female,USA,Tennessee,Lake Brittanyville,premium,2022-08-17,True,2.62,Smart TV,3.0,2024-10-25 20:58:46.915884
user_02672,jennifermckinney@example.org,Natalie,Johnson,38.0,Male,Canada,Manitoba,Kevinville,premium,2024-08-18,True,34.67,Tablet,2.0,2024-02-08 20:57:44.987875
user_02673,baxterbrandi@example.net,Gabriel,Henson,38.0,Female,USA,Wisconsin,West Meagan,standard,2022-10-26,True,1.27,Laptop,1.0,2022-11-21 21:05:33.094487
user_02674,dbrown@example.net,Donna,Cook,41.0,Female,USA,Missouri,South Lindaville,standard,2022-11-15,True,7.37,Mobile,1.0,2024-02-18 11:35:43.568978
user_02675,johnwarner@example.net,Kara,Velazquez,40.0,Male,Canada,Quebec,East Davidchester,basic,2024-02-18,True,5.15,Mobile,6.0,2022-08-05 02:14:26.185438
user_02676,jennarobinson@example.net,David,Riley,43.0,Female,USA,Tennessee,Tinafurt,premium,2025-04-20,True,8.19,Smart TV,,2023-04-02 15:50:48.098501
user_02677,gwagner@example.com,Kyle,Macdonald,15.0,Male,Canada,Alberta,Lake Tommyton,premium+,2025-07-12,False,5.81,Desktop,3.0,2023-08-13 14:47:52.253552
user_02678,mendezrebecca@example.net,Evan,Graham,55.0,Female,Canada,Alberta,Hernandezmouth,premium,2023-02-14,True,22.76,Smart TV,,2024-09-08 05:36:46.102680
user_02679,stevenashley@example.org,Marissa,Aguilar,35.0,,USA,Massachusetts,Steinshire,premium,2023-09-14,True,22.13,Gaming Console,1.0,2022-11-10 20:44:22.469038
user_02680,jennifer52@example.net,Jonathan,Taylor,37.0,Male,USA,Missouri,Gonzalezside,standard,2023-01-04,True,23.25,Tablet,,2025-05-13 21:47:49.407369
user_02681,alvaradoandrew@example.org,Dawn,Zhang,37.0,Male,USA,Tennessee,Kimberlybury,standard,2023-01-08,True,34.93,Gaming Console,5.0,2024-06-18 00:38:54.866497
user_02682,huertajohn@example.com,Susan,Taylor,37.0,Female,USA,Pennsylvania,North Jeffery,premium,2023-06-05,True,10.46,Laptop,6.0,2023-03-31 16:43:15.302199
user_02683,wilsoncameron@example.com,Marissa,Miller,42.0,Prefer not to say,USA,Florida,Mayhaven,premium,2025-06-24,True,16.41,Mobile,3.0,2023-08-06 00:46:00.874760
user_02684,patriciachurch@example.org,Ronald,Elliott,33.0,,Canada,British Columbia,Salazarhaven,basic,2024-09-02,True,,Mobile,1.0,2023-10-18 11:25:29.779247
user_02685,christian35@example.org,Hannah,Montgomery,24.0,Female,USA,New Jersey,Jacksonmouth,premium,2023-02-26,True,7.39,Desktop,2.0,2024-02-08 12:53:40.238594
user_02686,gwilson@example.net,Victor,Barrett,24.0,Male,USA,New York,East Brandon,premium,2023-01-06,True,3.75,Desktop,4.0,2025-01-11 14:23:46.682429
user_02687,douglas59@example.net,Joe,Clark,30.0,Female,USA,California,Jesseville,standard,2025-04-08,True,11.51,Desktop,,2023-11-18 17:49:56.673809
user_02689,troymorris@example.com,Alex,Turner,36.0,Male,USA,Wisconsin,Bergport,premium,2024-12-22,True,22.98,Tablet,4.0,2024-09-20 09:55:04.137197
user_02690,rjones@example.com,Michael,Stone,53.0,,Canada,British Columbia,Debbiemouth,premium,2022-10-14,True,22.42,Smart TV,2.0,2024-03-04 06:53:52.442891
user_02692,wilsonalexandria@example.com,Alicia,Love,48.0,Other,Canada,Manitoba,Madisonmouth,premium+,2024-05-07,True,10.65,Tablet,1.0,2025-07-03 12:44:34.520472
user_02693,isabella73@example.net,Dawn,Davidson,67.0,Female,USA,Illinois,Robertmouth,premium+,2022-12-12,True,6.11,Gaming Console,4.0,2024-12-16 22:31:27.592878
user_02694,matthew79@example.com,Jennifer,Alvarez,48.0,Female,USA,Washington,Port Kylestad,standard,2025-06-28,True,30.24,Smart TV,4.0,2025-07-23 22:37:56.971010
user_02695,xgonzalez@example.com,Edward,Nixon,40.0,Female,USA,Indiana,Lake Isaacside,premium,2023-09-24,True,14.65,Laptop,1.0,2023-05-13 03:08:35.310134
user_02696,matthew25@example.org,Taylor,Jordan,37.0,Female,USA,Indiana,Parkerberg,premium+,2023-03-26,True,33.76,Laptop,2.0,2023-01-19 07:24:44.163947
user_02697,andrewmartinez@example.com,Adam,Conway,43.0,Male,USA,New Jersey,South Fernandomouth,standard,2024-09-22,True,26.18,Laptop,2.0,2024-10-04 13:39:38.936675
user_02698,awilliams@example.com,Scott,Johnson,45.0,Other,USA,Virginia,North Jessica,standard,2023-10-03,True,497.73,Desktop,,2024-12-14 20:01:13.451978
user_02699,jessica65@example.org,Patricia,Lozano,14.0,,USA,Tennessee,Rosehaven,standard,2023-05-27,False,16.86,Mobile,,2022-12-19 19:04:59.748430
user_02700,betty41@example.org,Lauren,Johnson,13.0,Female,USA,Florida,Powellton,basic,2022-10-05,True,32.0,Desktop,2.0,2023-01-07 14:47:12.357727
user_02701,copelanddavid@example.com,David,Kennedy,24.0,Male,USA,Florida,Johnsonhaven,premium,2023-08-24,True,6.85,Gaming Console,1.0,2025-06-08 06:13:26.084828
user_02702,rachel20@example.com,Rachel,Miller,29.0,Female,USA,Illinois,Ellisburgh,premium,2024-04-08,True,,Laptop,8.0,2024-06-10 02:45:12.695955
user_02703,jessicatucker@example.com,Amber,Johnson,23.0,Male,USA,Virginia,Rollinsfort,basic,2025-06-14,True,17.12,Gaming Console,8.0,2022-12-10 10:59:27.751219
user_02704,antoniobell@example.net,Sierra,Diaz,26.0,Other,USA,Virginia,East Steven,standard,2022-09-19,True,15.34,Desktop,2.0,2024-12-21 21:19:19.977436
user_02705,odelgado@example.org,Joshua,Dunn,29.0,Female,USA,Georgia,West Meganburgh,standard,2022-11-24,True,13.27,Smart TV,2.0,2023-07-25 01:13:00.819496
user_02706,stuartwright@example.net,Brian,Barron,43.0,Female,Canada,Ontario,Jonesfurt,basic,2023-07-09,True,28.45,Gaming Console,,2022-10-21 21:43:26.833658
user_02707,pstanley@example.net,Joseph,Matthews,24.0,Female,USA,Illinois,Jamesmouth,premium,2023-01-31,True,11.04,Smart TV,1.0,2023-12-18 08:25:11.195999
user_02708,alex56@example.org,Stacy,Baird,33.0,Male,Canada,Nova Scotia,Contrerasmouth,premium+,2022-08-12,True,9.46,Mobile,,2025-03-15 21:27:17.999527
user_02709,pruittluke@example.com,Gregory,Nunez,30.0,Female,USA,Virginia,Port Darrellfort,basic,2022-12-05,True,6.55,Laptop,,2024-05-24 13:11:53.455195
user_02710,lwhite@example.org,Candice,Farmer,38.0,Prefer not to say,Canada,Prince Edward Island,West John,standard,2022-10-18,False,6.62,Laptop,,2023-07-31 00:58:26.056150
user_02711,zmiller@example.com,Evan,Roy,44.0,Male,Canada,Alberta,South Ryan,premium,2024-05-04,True,8.6,Smart TV,5.0,2023-04-17 10:55:15.354890
user_02713,weaverandrew@example.net,Robert,Williams,17.0,Prefer not to say,USA,Wisconsin,Port Douglas,premium,2022-08-16,True,8.99,Desktop,2.0,2024-08-30 05:24:03.922666
user_02714,thomas09@example.org,Jimmy,Chavez,28.0,Male,USA,Ohio,Douglasville,standard,2024-12-30,True,4.08,Smart TV,,2023-12-08 16:16:47.038232
user_02715,ocarey@example.net,Crystal,Mayo,39.0,Female,USA,Florida,Jordanfort,premium,2024-10-22,True,2.16,Desktop,4.0,2024-06-02 06:35:55.934071
user_02718,derek73@example.org,Harry,Garcia,41.0,Female,Canada,Newfoundland and Labrador,Johnmouth,standard,2024-11-30,False,,Laptop,1.0,2024-06-10 18:32:38.761901
user_02719,ashleyvelez@example.com,Colin,Morgan,30.0,Female,Canada,Ontario,Smithfurt,premium,2024-11-28,False,2.98,Gaming Console,3.0,2025-02-01 01:44:07.495298
user_02720,walkerbianca@example.com,Stacy,Clayton,24.0,Other,USA,New Jersey,Lake Bailey,standard,2024-10-25,True,2.39,Gaming Console,1.0,2022-10-14 01:21:04.039358
user_02721,lewispeggy@example.net,Shawn,Doyle,45.0,,USA,Indiana,New Josefurt,premium,2025-05-13,True,1.89,Mobile,4.0,2024-11-29 13:26:22.291765
user_02722,qcarpenter@example.net,Wendy,Booker,39.0,Male,USA,Pennsylvania,Banksstad,standard,2024-06-11,True,29.01,Mobile,3.0,2025-05-30 17:46:15.916122
user_02723,zrichards@example.org,Devin,Hill,47.0,Male,Canada,British Columbia,Ginaport,premium,2023-12-08,True,3.78,Smart TV,,2024-10-19 15:49:57.101571
user_02724,terri49@example.org,Eric,Wilson,40.0,Female,Canada,Newfoundland and Labrador,Gallagherview,premium+,2023-02-16,True,21.94,Mobile,4.0,2025-02-28 00:42:25.147365
user_02725,tammyrodriguez@example.net,James,Barnett,37.0,Female,USA,North Carolina,West Scott,basic,2023-12-12,True,20.02,Desktop,3.0,2022-09-06 07:36:51.344505
user_02726,amber85@example.org,Joe,Garcia,27.0,Male,USA,Missouri,Jaredmouth,premium,2025-06-24,True,10.65,Desktop,3.0,2024-07-15 11:52:50.021745
user_02727,wendy17@example.org,Patricia,Hall,48.0,Prefer not to say,USA,New Jersey,Joseland,premium,2025-03-14,False,10.76,Desktop,2.0,2023-04-26 10:46:28.050777
user_02728,kevin76@example.net,Hannah,Johnson,28.0,Male,USA,Wisconsin,Matthewside,standard,2023-02-08,True,20.69,Desktop,3.0,2023-08-17 19:35:08.019897
user_02729,rberry@example.org,Ronald,Wood,59.0,Female,Canada,Ontario,North Samantha,basic,2023-05-01,True,,Laptop,2.0,2023-08-09 04:53:51.206950
user_02730,samanthaburch@example.org,Robert,Allison,30.0,Male,Canada,Nova Scotia,Garciatown,standard,2023-05-27,True,984.45,Smart TV,3.0,2023-12-12 01:49:12.326706
user_02731,ygoodwin@example.net,Patrick,Martinez,33.0,,USA,Indiana,Smithstad,premium,2024-12-30,True,4.98,Smart TV,2.0,2022-11-29 10:15:11.635039
user_02732,alvaradopaul@example.com,Vanessa,Griffin,33.0,Male,USA,Texas,West Christopherchester,premium,2024-06-03,True,6.33,Gaming Console,,2024-06-07 21:09:30.971008
user_02733,joneal@example.net,Lawrence,Vaughn,30.0,Male,USA,Wisconsin,Alexisville,basic,2024-07-01,True,12.75,Laptop,1.0,2023-04-30 10:53:31.289607
user_02734,uvillegas@example.org,Peter,Hamilton,21.0,Male,Canada,Saskatchewan,New Megan,premium,2022-09-24,True,,Smart TV,,2022-12-18 19:16:08.666909
user_02735,wrogers@example.com,Lori,Perkins,38.0,Female,USA,Illinois,Davidton,basic,2023-10-05,True,12.45,Mobile,,2024-08-14 02:49:44.757751
user_02736,williamlucas@example.org,James,Hernandez,57.0,Male,Canada,Alberta,Huntport,standard,2025-05-21,True,8.07,Desktop,1.0,2024-06-09 18:41:44.305055
user_02741,jthomas@example.net,Troy,Parker,28.0,Other,Canada,Saskatchewan,Lake Elizabeth,premium,2024-06-29,True,10.59,Mobile,5.0,2025-07-24 19:44:38.155295
user_02742,michealmccall@example.com,Sarah,Williams,27.0,Female,Canada,Ontario,Hudsonfort,standard,2022-10-25,True,2.19,Smart TV,4.0,2024-05-02 15:11:34.782454
user_02743,katie19@example.com,Tony,Ramirez,26.0,Female,USA,Indiana,West Jessicaview,basic,2024-09-20,True,2.2,Gaming Console,6.0,2024-01-31 20:40:56.283771
user_02744,donaldmatthews@example.com,Katherine,Montgomery,27.0,Male,USA,Michigan,New Haley,premium+,2022-10-11,True,1.85,Mobile,2.0,2023-07-02 00:07:53.524301
user_02745,kthompson@example.org,Yvette,Martinez,50.0,Male,Canada,Ontario,Lake Christine,premium,2024-06-04,True,0.62,Laptop,3.0,2023-08-16 00:28:02.095835
user_02746,nicholas84@example.com,Makayla,Gonzalez,32.0,Male,USA,Massachusetts,Nicolechester,standard,2022-10-13,True,14.71,Tablet,,2023-03-18 01:52:19.878467
user_02748,sara17@example.net,Jodi,Harris,48.0,Male,USA,Michigan,Port Jademouth,premium,2024-03-23,True,4.69,Mobile,2.0,2025-01-30 16:09:41.445786
user_02749,christopherreyes@example.org,Elizabeth,Nixon,24.0,Female,USA,Florida,Murrayhaven,standard,2024-08-10,True,3.91,Laptop,,2024-03-21 04:07:44.626366
user_02750,sarayoung@example.net,Paige,Browning,45.0,Female,USA,Massachusetts,Shannonmouth,standard,2024-12-06,True,20.19,Smart TV,2.0,2023-07-08 07:34:00.411250
user_02751,obrienerin@example.com,Renee,Benson,27.0,Prefer not to say,USA,Tennessee,New Tina,premium,2023-01-27,True,45.81,Desktop,4.0,2024-07-30 03:34:26.696758
user_02752,tammy20@example.org,Thomas,Dean,29.0,Female,Canada,British Columbia,Alejandroton,premium,2024-07-19,True,,Gaming Console,1.0,2024-11-20 14:27:47.444705
user_02753,ngilbert@example.com,Barbara,Johnson,63.0,,Canada,Prince Edward Island,East Jason,standard,2023-12-02,True,,Desktop,4.0,2025-01-17 14:25:48.044001
user_02754,trevinoheather@example.net,Peter,Young,21.0,Male,USA,Florida,Jennyburgh,premium,2022-10-21,True,8.49,Desktop,5.0,2025-07-14 01:30:56.067554
user_02755,kevin48@example.com,Brooke,Griffin,22.0,Other,Canada,Saskatchewan,Danielside,premium,2022-08-17,False,11.77,Mobile,2.0,2024-08-15 12:59:19.647300
user_02756,sharpshannon@example.com,Dennis,Goodman,37.0,Female,Canada,Nova Scotia,North Susanborough,basic,2022-08-08,True,15.33,Smart TV,1.0,2022-11-27 00:39:34.070946
user_02757,danielleanderson@example.org,Vanessa,Jackson,34.0,Male,USA,Florida,Murphystad,basic,2023-01-19,False,6.7,Mobile,3.0,2023-12-23 17:25:48.394260
user_02758,bfarmer@example.net,Jared,Robles,38.0,Male,USA,Arizona,Dalefurt,premium,2023-11-23,True,55.16,Desktop,3.0,2022-12-10 10:51:46.314148
user_02759,kmitchell@example.org,Jason,Ray,57.0,Female,Canada,British Columbia,Lake Cindy,standard,2025-06-21,True,20.37,Tablet,1.0,2023-10-12 21:43:58.021413
user_02760,carlaswanson@example.net,Brandy,Golden,34.0,Male,USA,North Carolina,Vernonborough,standard,2023-11-13,True,7.32,Desktop,5.0,2024-11-07 15:40:51.457729
user_02761,susan48@example.com,Renee,Kim,30.0,Male,USA,Michigan,Ericafort,basic,2023-07-20,True,17.1,Mobile,2.0,2025-03-04 02:39:12.978626
user_02762,umarshall@example.net,Sandra,Jones,35.0,Female,USA,Pennsylvania,West Christinamouth,premium,2024-02-04,True,9.68,Desktop,4.0,2023-07-09 04:32:34.689095
user_02763,nbaker@example.com,Brandon,Glover,23.0,,USA,Pennsylvania,Russelltown,standard,2023-03-31,True,8.91,Tablet,4.0,2024-02-06 21:28:46.327137
user_02764,curtis27@example.com,Michele,Johnson,41.0,Female,Canada,Saskatchewan,West Gregory,standard,2024-11-18,True,16.49,Gaming Console,5.0,2024-04-08 20:30:26.197918
user_02765,joseph62@example.com,John,Eaton,35.0,Male,Canada,Saskatchewan,Bakerfort,basic,2023-07-13,True,19.7,Gaming Console,6.0,2022-12-25 05:11:53.927541
user_02766,mike89@example.org,Jeffrey,Rivera,41.0,Female,USA,Illinois,South Brittanybury,premium,2025-05-08,True,6.82,Desktop,1.0,2023-01-06 22:13:17.925831
user_02768,cunninghamchelsey@example.org,Leonard,Campbell,29.0,Other,Canada,Manitoba,Reidville,basic,2025-04-14,True,0.41,Smart TV,1.0,2022-10-09 13:30:25.010898
user_02769,hrichardson@example.org,Rhonda,Howard,35.0,Male,USA,California,North Allen,premium,2023-01-27,True,,Tablet,2.0,2025-01-10 14:19:05.956369
user_02770,kflores@example.org,Amy,Nguyen,29.0,Male,Canada,Quebec,Lancemouth,basic,2024-05-27,True,8.71,Mobile,1.0,2023-12-17 22:02:48.269958
user_02771,cjarvis@example.net,Diane,Benitez,28.0,Female,USA,California,Lake Rodneyview,premium+,2023-03-21,False,31.74,Gaming Console,4.0,2025-01-13 11:28:47.465070
user_02772,kristin83@example.com,Tiffany,Chapman,37.0,Female,USA,Arizona,South Steven,standard,2024-08-30,True,5.62,Desktop,,2025-03-31 02:14:55.173675
user_02773,hooverpaul@example.net,Carly,Tanner,51.0,Female,USA,Washington,Colemantown,premium,2023-02-04,True,17.61,Smart TV,2.0,2023-08-26 02:02:22.577121
user_02774,anthonyhanson@example.com,Victoria,Silva,51.0,Male,Canada,New Brunswick,Harrisview,premium,2025-03-24,True,48.7,Smart TV,1.0,2025-05-15 02:56:27.802648
user_02775,jameshoward@example.net,Brittany,Sanchez,36.0,Female,Canada,Newfoundland and Labrador,Harrellville,basic,2024-06-22,True,28.95,Desktop,4.0,2022-12-12 13:00:02.624439
user_02777,vallen@example.net,Katherine,Skinner,35.0,Male,Canada,Nova Scotia,Lake Stacey,premium,2024-10-17,True,9.02,Desktop,2.0,2023-02-17 10:47:57.773070
user_02778,julian43@example.com,Cassandra,Perry,53.0,Female,Canada,Prince Edward Island,Thomaston,standard,2025-07-02,False,23.65,Tablet,6.0,2025-07-24 14:49:25.239848
user_02779,warnermichelle@example.org,Frank,Hubbard,37.0,Male,USA,Arizona,Lake Davidbury,standard,2023-04-20,True,17.22,Mobile,4.0,2024-08-12 17:43:30.951943
user_02780,austin05@example.net,Audrey,Mann,40.0,Female,USA,New Jersey,Walkerbury,premium+,2024-02-23,True,21.32,Tablet,1.0,2023-10-24 16:17:02.750320
user_02781,brandonfuller@example.com,Christie,Jensen,33.0,Male,USA,Arizona,Richardland,basic,2023-09-28,True,19.05,Mobile,6.0,2022-08-12 14:15:27.637979
user_02782,gmartin@example.org,Madeline,Smith,52.0,Female,USA,Illinois,Mitchellmouth,premium+,2023-10-02,False,4.7,Desktop,,2022-12-08 11:18:53.057635
user_02783,bradley11@example.org,Jonathan,Weaver,27.0,Female,Canada,Alberta,New Davidshire,standard,2025-02-09,True,7.88,Tablet,,2024-02-11 12:01:19.846514
user_02786,loganwarner@example.net,Kenneth,Hancock,30.0,Female,USA,Texas,West Johnland,premium,2025-05-15,True,29.62,Laptop,1.0,2023-01-20 04:29:25.906246
user_02787,walkersamuel@example.net,Matthew,Gilbert,39.0,Female,USA,Wisconsin,Webbberg,standard,2024-10-18,True,60.46,Tablet,,2023-05-05 11:45:23.522563
user_02788,jonathanmartin@example.com,Jennifer,Hill,42.0,Female,USA,New York,West Thomas,premium,2023-04-10,True,11.34,Mobile,3.0,2025-04-30 06:57:37.578268
user_02789,eevans@example.net,Michael,Williams,29.0,Female,USA,New Jersey,Youngbury,premium,2025-05-26,False,15.18,Tablet,3.0,2023-04-07 19:52:29.197110
user_02790,collinsmith@example.com,Tammy,Diaz,23.0,Male,USA,Texas,Raymondburgh,premium+,2024-03-02,True,6.65,Tablet,3.0,2024-12-26 18:05:37.846353
user_02791,acostaangela@example.com,Allison,Lloyd,40.0,Female,USA,Florida,New David,standard,2023-06-10,True,16.09,Mobile,2.0,2023-10-28 05:17:27.688175
user_02792,dianechapman@example.net,Matthew,Gonzalez,25.0,Female,Canada,Quebec,Josephmouth,basic,2024-06-17,False,14.3,Smart TV,3.0,2022-09-27 09:20:18.374747
user_02793,kellyhill@example.org,Michelle,Becker,43.0,Male,USA,Michigan,North Nicholas,standard,2022-12-26,True,,Desktop,1.0,2022-08-07 05:36:38.264262
user_02795,carrollwesley@example.net,Thomas,Davies,37.0,Female,USA,Wisconsin,Gregoryton,standard,2023-09-26,True,6.34,Mobile,4.0,2023-08-27 18:38:56.765538
user_02796,daviskim@example.com,William,Rodriguez,45.0,Female,USA,Missouri,Melissaton,basic,2025-03-22,True,5.91,Gaming Console,2.0,2022-09-29 18:00:24.448590
user_02797,teresa27@example.com,Brian,Walker,44.0,Male,USA,Massachusetts,West Megan,premium,2022-11-10,True,,Tablet,2.0,2022-08-24 06:29:28.974869
user_02798,wchristensen@example.com,John,Chaney,36.0,,USA,New York,Miamouth,premium+,2024-10-26,True,25.46,Laptop,,2024-12-28 18:14:40.592699
user_02799,glennjeremy@example.org,Daniel,Herrera,41.0,Female,USA,Ohio,Leefort,premium+,2023-07-29,True,9.52,Tablet,8.0,2022-11-13 09:06:01.562429
user_02800,stephaniecortez@example.org,Oscar,Alexander,19.0,Female,USA,North Carolina,South Kimberlyport,premium+,2024-08-12,True,1.82,Mobile,2.0,2025-03-06 12:30:10.951487
user_02802,michaeladkins@example.com,Marissa,Alexander,45.0,Female,USA,California,Colemanfurt,premium,2023-02-01,False,,Smart TV,1.0,2023-10-04 05:26:21.781018
user_02803,dawn90@example.com,Wanda,Case,37.0,Male,USA,Texas,Jenniferburgh,standard,2023-08-31,True,20.12,Laptop,1.0,2023-05-15 18:02:09.143539
user_02804,keith78@example.org,Joseph,Miller,18.0,Male,USA,Maryland,Lake Deborahport,standard,2025-04-28,True,28.2,Tablet,,2022-10-17 18:41:52.702353
